Lat,Lon,Elevation_m
40.5698013,2.27036,-3743
40.5541,2.0613799,-3684
40.5602989,1.85337,-3705
40.5037994,55.7435989,-2231
40.5124016,31.4232998,-1332
40.5432014,2.94608,-3851
40.4910011,51.7251015,-2399
40.4462013,51.5341988,-2343
40.4816017,51.3356018,-2223
40.4421005,27.5125999,-1819
40.4884987,1.01904,-3403
40.4132996,-49.4448013,-3664
40.4375992,31.6140003,-1393
40.4155998,25.2241993,-1981
40.407299,18.0713005,-3561
40.4236984,0.836059,-3393
40.4262009,0.602554,-3494
40.4053001,0.394799,-3345
40.3653984,55.6013985,-1813
40.3432999,31.7905006,-735
40.3092995,27.6816006,-2484
40.2635994,-136.5549927,-2292
40.2440987,-137.8040009,-2602
40.2396011,-138.6820068,-2870
40.2448006,-49.4883995,-3656
40.2364998,18.0070992,-3572
40.271801,0.0315958,-3824
40.2120018,-135.326004,-2030
40.1931,-135.654007,-2114
40.1762009,-137.3399963,-2479
40.2030983,31.9034004,201
40.1567001,27.7936001,-2456
40.1594009,-0.149137,-3849
40.0950012,-134.6920013,-1815
40.0662994,18.0249004,-3583
40.0569992,-134.1239929,-1569
40.0393982,55.4202995,-180
40.0223007,31.8955994,-274
39.9944992,27.8701,-1935
39.9194984,-86.7482986,861
39.9314995,-0.687991,-3743
39.8978996,-49.5301018,-3650
39.8647995,55.4020996,-248
39.8697014,31.7870998,-746
39.8900986,30.8101006,-2082
39.8931007,30.6030998,-2082
39.8680992,30.3481007,-2609
39.8707008,28.0275993,-2732
39.8889999,18.0669003,-3475
39.8404007,-133.2160034,-1485
39.8395004,-0.866256,-3605
39.7831001,31.6056004,-1542
39.766201,28.1963997,-2761
39.7904015,18.2458992,-3536
39.7234993,-49.5652008,-3642
39.6972008,55.4406013,-342
39.7355995,30.2005005,-2767
39.7338982,18.4403,-3502
39.6483002,18.6502991,-3531
39.6245003,-49.6264,-3570
39.5985985,-49.6285019,-3568
39.5802994,30.0977993,-3110
39.6282005,-1.399,-3761
39.5167999,55.4578018,-536
39.5125008,-1.54871,-3755
39.4361,29.9736996,-3409
39.4385986,24.7038002,-3219
39.4407005,-1.7246701,-3751
39.3900986,-1.92638,-3651
39.3306007,55.5102005,-392
39.3446007,28.5464001,-2694
39.2713013,20.3890991,-2987
39.2625999,20.1963005,-2454
39.3009987,19.7801991,-3092
39.2188988,-49.9295006,-3611
39.2294006,20.5879002,-3184
39.2299004,-2.0217099,-3576
39.1697998,55.6040001,-375
39.1491013,29.4673004,-3292
39.1883011,24.4071007,-3550
39.1110001,28.9218998,-3043
39.1343994,-2.19505,-3684
39.0652008,-50.0220985,-3597
39.0374985,21.1550007,-3072
39.0238991,29.0986004,-3195
39.0339012,24.3006992,-3618
38.9868011,-2.5420201,-3660
38.9183006,24.1592999,-3639
38.8800011,-2.93977,-3663
38.8242989,-3.59115,-3806
38.7613983,21.7366009,-1580
38.7542,-4.0138898,-3827
38.7412987,-4.21416,-3837
38.7053986,-4.4123902,-3843
38.6464996,-4.6083298,-3849
38.5812988,-50.2518005,-3517
38.5754013,56.0561981,-1430
38.5439987,22.0711002,-1734
38.521801,-4.7726402,-3854
38.4555016,22.2467003,-1798
38.3941994,23.8712997,-3214
38.4189987,-4.9383001,-3802
38.3888016,56.1054993,-1513
38.2775993,23.7325993,-3077
38.1771011,56.1132011,-698
38.1991997,23.559,-3112
38.1792984,22.9820004,-1792
38.1498985,23.3729992,-3004
38.1295013,23.1742992,-2983
38.1715012,-5.2136598,-3801
38.0863991,-50.4480019,-3886
37.9864998,-5.2695699,-3781
37.9375992,-50.5447006,-3408
37.8404007,56.0051003,-852
37.6781006,55.9174004,-670
37.6287994,-5.23347,-3667
37.4519997,-5.1912398,-3808
37.3291016,55.8792992,-327
37.2780991,-50.780201,-3487
37.2771988,-5.12498,-3824
37.1044006,-50.7957001,-3480
37.1360016,55.8741989,-565
37.0942993,-5.1560402,-3815
36.9343987,-50.7701988,-3478
36.8132019,56.0512009,-2411
36.8054008,-5.3708,-3175
36.7052994,-88.7460022,1006
36.7015991,56.219101,-2735
36.6733017,-7.49369,-3688
36.6325989,56.5868988,-2463
36.6207008,56.3930016,-2639
36.642601,-5.4270101,-3405
36.649601,-7.6849298,-3681
36.5856018,-50.8144989,-3457
36.5688019,57.3210983,-2669
36.5970001,57.1011009,-2790
36.6030006,-7.8727002,-3695
36.5740013,-10.2245998,-3898
36.5647011,-10.4028997,-3956
36.5480003,56.9478989,-2443
36.537899,-7.1107602,-3668
36.5145988,-8.0295801,-3746
36.5035019,-9.9511805,-3467
36.4743004,57.6992989,-1951
36.4104996,-50.8432999,-3473
36.4333,-5.7435198,-3782
36.4421997,-6.7592602,-3715
36.4303017,-11.1587,-3917
36.3488998,-8.4164305,-3783
36.287899,-5.84828,-3770
36.2951012,-8.7955303,-3896
36.2896004,-8.9885302,-3913
36.3171997,-9.4058599,-3862
36.3233986,-11.7229996,-3932
36.2485008,-50.9345016,-3546
36.2607994,58.0125008,-2386
36.2470016,-6.0362902,-3627
36.2527008,-6.4221301,-3772
36.2647018,-11.9055996,-3828
36.1833992,-12.0829,-3780
36.1320992,58.1543007,-2190
36.0457001,58.3232994,-2232
36.0578003,-12.2495003,-3787
35.9868011,-90.0868988,1127
35.9718018,-51.1477013,-3381
35.9089012,58.4963989,-2048
35.9193993,-12.3636999,-3732
35.7481995,58.6281013,-2567
35.7514992,-12.3976002,-3718
35.7112999,-51.3810005,-3521
35.6810989,-90.9791031,1160
35.5957985,-12.4826002,-3587
35.4990997,-91.6031036,976
35.4760017,-51.8908005,-3365
35.4412003,58.824501,-2024
35.2984009,-52.2033997,-3425
35.2989998,58.9420013,-1724
35.2597008,-12.5492001,-3615
35.1315994,-92.5253983,877
34.9421005,-52.5962982,-3364
34.9090004,-12.4680004,-3934
34.8367996,59.2308006,-879
34.8064995,-52.7038994,-3347
34.723999,-12.4733,-3760
34.6673012,59.2541008,-1377
34.6343002,-52.7461014,-3319
34.5438004,-12.4558001,-3926
34.4632988,-52.6824989,-3298
34.4863014,59.2573013,-1040
34.3538017,-12.4836998,-3714
34.3382988,-52.5596008,-3325
34.3204002,59.3320007,-1593
34.2627983,-52.3978996,-3063
34.2532005,-52.2188988,-3377
34.2036018,-52.0481987,-3373
34.1688004,-12.4888,-3686
34.0858994,-51.908699,-3439
34.0111008,59.5195007,-2164
34.0008011,-12.5213003,-3687
33.9295006,-51.8240013,-3385
33.9430008,61.9796982,-1831
33.9482002,61.7947998,-1584
33.9329987,61.6208,-1171
33.9006004,62.3398018,-1881
33.9068985,62.1551018,-1357
33.8675995,59.6321983,-2193
33.8230019,-12.5983,-3785
33.7560005,-51.7767982,-3408
33.767601,62.8744011,-1303
33.7771988,59.792099,-2314
33.668499,63.0285988,-981
33.655201,61.1495018,-1779
33.6444016,59.9235001,-2070
33.6500015,-12.6526003,-3728
33.5994987,-51.6930008,-3426
33.6292992,63.2024002,-874
33.6076012,60.967701,-2063
33.5397987,60.7972984,-2167
33.5147018,-51.5401993,-3349
33.4790001,63.5592003,-680
33.5029984,60.4524002,-2361
33.5033989,60.2687988,-2393
33.469799,-12.6349001,-3633
33.4040985,-51.2103996,-3403
33.4104004,-51.0301018,-3403
33.3908997,-50.8470993,-3171
33.3128014,-50.7116013,-3203
33.2946014,-12.5951996,-3649
33.1632004,71.3160019,177
33.1209984,71.6881027,-146
33.1282005,71.4950027,64
33.1267014,71.1373978,-1007
33.132,70.9441986,-1971
33.104599,-12.6219997,-3650
33.0634995,71.873703,-1539
33.0560989,70.5877991,-1155
33.0531006,67.6633987,41
33.0760994,67.4828033,12
33.0485001,67.2985992,-136
33.0630989,64.1443024,-1159
32.9995995,67.1232986,-34
32.9794006,67.8401031,-99
32.9295998,66.9571991,-274
32.9177017,64.4651031,-2042
32.9315987,-12.6754999,-3470
32.8516998,70.0146027,-1185
32.8675003,67.9829025,27
32.8741989,64.635498,-1627
32.7825012,72.3200989,-73
32.7989006,66.4253006,-501
32.7470016,68.1044006,253
32.7678986,66.2425003,-376
32.7569008,66.0507965,-493
32.7162018,72.4825974,-84
32.6246986,65.322403,-360
32.6200981,65.1517029,-1002
32.6244011,-13.1124001,-3698
32.6071014,69.6737976,111
32.5615005,-13.2818003,-3588
32.5261002,72.7769012,-288
32.4682007,69.5580978,28
32.4597015,-13.4187002,-3457
32.4025002,72.9085007,-60
32.4300995,68.2791977,354
32.3079987,69.450798,238
32.2631989,68.3451004,391
32.2826996,-13.7665997,-3542
32.1425018,69.3935013,529
32.1797981,-13.9019003,-3691
32.0852013,73.0978012,50
32.1044998,68.4313965,-13
32.0546989,-14.0313997,-3458
31.9820004,69.2873001,-205
31.9197998,73.1705017,-1971
31.8794994,-14.3535004,-3870
31.7702999,68.5613022,-525
31.7366009,-14.5454998,-3451
31.6478004,-14.7052002,-3889
31.5993996,68.5560989,53
31.4901009,69.0870972,598
31.4039001,73.3230972,-2191
31.4202995,68.5306015,-825
31.2791004,68.4199982,-653
31.2189007,73.331398,-77
31.1678009,69.0201035,-471
31.2073994,-15.2945004,-3529
31.1124992,68.3666,-824
31.1380997,-15.4574003,-3881
31.0576992,73.2643967,-924
30.9641991,68.8607025,-930
30.9549999,-15.7701998,-3761
30.9263,73.1435013,-1137
30.9253998,68.8593979,-888
30.9333992,68.3417969,-858
30.7782001,72.8235016,-2170
30.8057995,68.7409973,-1039
30.8257008,-15.8929996,-3999
30.7404995,68.5792007,-1005
30.7663994,68.405899,-985
30.7546997,-16.0541,-3993
30.6616001,-16.2087002,-3327
30.4999008,71.9766998,-650
30.2884007,71.6345978,-918
30.2908001,-17.0268993,-3756
30.1951008,-17.1788006,-3696
30.0610008,71.3899994,853
29.9115009,71.3023987,978
29.8547993,-17.5715008,-3754
29.5629997,71.1894989,-1396
29.5881996,-17.8041992,-3620
29.3857002,71.2241974,-1594
29.2847996,-18.0016994,-3792
29.2311993,73.8696976,-1432
29.2457008,73.6893005,-1699
29.2301006,71.3188019,418
29.1881008,73.4308014,-1805
29.2077007,73.2708969,-2275
29.1448994,74.2009964,-1021
29.1520996,73.0975037,-1958
29.1506996,-18.1163006,-3647
29.0566998,72.9481964,-1485
29.1026001,71.4262009,308
29.0457001,74.336998,-2088
29.0377007,-18.2369995,-3615
28.9820995,71.5531006,-1111
28.9125004,74.4375992,-2069
28.8896999,71.6929016,-1517
28.8391991,71.8856964,-1821
28.8285007,72.6836014,-1388
28.8237991,72.0451965,-1617
28.7514,74.5231018,-2138
28.7747993,72.523201,-1102
28.7420006,72.3565979,-1766
28.7583008,72.197403,-1186
28.7682991,-18.4636993,-3972
28.6907005,77.2218018,-1872
28.6945,77.0487976,-1650
28.6539993,76.8852997,-768
28.6238003,74.6430969,-2254
28.6544991,-18.5830002,-3717
28.5911007,76.7268982,-1869
28.5060005,76.5736008,-396
28.4228001,74.9108963,-2099
28.3696003,77.610199,-1542
28.3351994,75.9243011,92
28.3129997,75.7574005,-1020
28.3276005,75.0643005,-1800
28.2630005,75.5756989,-1575
28.2478008,-18.9179993,-3610
28.0911999,77.7944031,-1518
28.0979004,-19.0023003,-3722
27.9251003,77.8699036,-1619
27.7448006,77.8844986,-1445
27.5895004,77.8097,-1485
27.5634995,-19.1602993,-3534
27.1742001,77.5142975,-1524
27.2075996,-19.2210007,-3316
27.0524006,77.3923035,-1155
27.0370007,-19.2318001,-3945
26.8600006,-19.1973,-3195
26.7133999,77.2317963,-1232
26.3670998,77.1365967,-277
26.1819992,77.1332016,-268
26.0018997,77.1493988,-207
26.0112,-18.9328995,-3598
25.7003002,-18.7534008,-3716
25.5301991,-18.7019997,-3629
25.4346008,-19.4955006,-3124
25.4666004,-19.6536999,-3279
25.4769001,-19.8052006,-3524
25.4580994,-19.9687004,-3506
25.3456993,-18.6886997,-3392
25.3736,-19.3497009,-3101
25.3013,77.2909012,106
25.2474995,-19.2474003,-2860
25.2101002,-18.7949009,-3052
25.1856995,-19.1023006,-2863
25.1627007,77.3795013,-704
25.1520996,-18.9451008,-2931
25.1380005,-20.7329006,-3175
24.9923,77.433403,-745
24.9680004,-21.0149002,-3308
24.8614998,-21.1481991,-3350
24.8071995,77.4291992,-737
24.7964993,-21.2954006,-3303
24.6233997,-21.5744991,-2902
24.4710999,77.3740997,-85
24.4743004,-21.7590008,-2964
24.4528999,-21.8957005,-3088
24.4064999,-22.0485992,-3166
24.3539009,-22.3686008,-3353
24.2854004,-22.5133991,-3619
24.1956997,-22.6504002,-3690
24.0729008,-22.7539005,-3632
23.9589996,77.1741028,-381
23.9193001,-55.0542984,-2036
23.9051991,-22.7985001,-3679
23.7308998,-22.7562008,-3651
23.5739002,-22.6784,-3481
23.4442997,77.0569992,-331
23.4020004,-54.9874001,-2057
23.3908997,-22.6544991,-3574
23.2397003,-54.9296989,-2024
23.2591991,77.0539017,-401
23.2112999,-22.6737003,-3488
23.1210995,-22.8082008,-3666
23.0790997,77.069603,-340
23.0632,-22.9750996,-3711
22.9190998,77.1600037,-423
22.9221992,-23.2576008,-3695
22.8451996,78.9951019,-786
22.8547001,78.8373032,-829
22.8143005,78.3753967,-858
22.8099003,-23.3831997,-3414
22.7868004,79.1411972,-1181
22.7779007,78.225502,-850
22.7017994,79.2717972,-1016
22.7096996,77.7685013,-733
22.7056999,77.3973999,-635
22.6520996,77.5445023,-1207
22.6327,-23.4428997,-3073
22.5433006,-54.8835983,-1982
22.3743992,-54.8586998,-1978
22.2639008,-23.4939003,-3347
22.1802006,-54.8628998,-1964
22.1723003,79.3565979,-1454
21.9874992,79.3472977,-1601
21.8521004,-54.7661018,-1914
21.7331009,-23.5263004,-3215
21.6343994,79.4029999,-1334
21.5505009,-23.5007,-3140
21.4701004,-54.7434998,-1890
21.4619999,79.4489975,-1275
21.3010998,-54.7192993,-1942
21.2936001,79.513298,-1366
21.1527004,-54.6417999,-2007
21.1553001,79.6106033,-1766
21.0429001,79.7225037,-1925
20.8472996,79.9785995,-1790
20.8666,-23.4976997,-2941
20.6471996,-54.5150986,-2127
20.6781998,80.0410004,-1932
20.6508007,-23.5820007,-2832
20.5582008,-23.7103996,-3580
20.4843998,-54.460701,-2138
20.5051994,80.0848999,-1942
20.4130001,-23.9811993,-3981
20.3603001,-24.1238003,-4017
20.3183994,-54.4221001,-2195
20.3572998,-24.2644005,-3509
20.3241997,-24.4141998,-2920
20.2292995,-24.5408993,-3081
20.1513004,80.1355972,-2663
20.1544991,-24.6749001,-3229
20.0760002,-54.4175987,-2208
20.0275993,-24.7688007,-3202
19.9146996,80.0947037,-2606
19.8567009,-24.7649994,-3142
19.6935997,-24.7036991,-3022
19.5480995,79.9798965,-2364
19.5396996,-24.6261005,-3111
19.3190002,-24.4041004,-3124
19.2721996,-24.2672005,-3020
19.1564999,-24.1653004,-3069
19.0146008,79.8351974,-2730
18.8479996,79.8041,-2984
18.8187008,-24.2413998,-3089
18.6609993,-24.3029995,-3119
18.4689007,-25.3229008,-2989
18.4248009,-25.1870003,-3021
18.4624004,-25.4596996,-2961
18.3097,79.8450012,-3479
18.3472004,-24.4655991,-3117
18.3339005,-25.5499992,-2886
18.2208004,-24.5575008,-3108
18.1541996,-25.6005993,-2808
18.1254997,-24.6802998,-3059
17.8561993,-25.7640991,-2945
17.7917995,79.7738037,-3597
17.6867008,-25.8376007,-2935
17.5268993,-25.8946991,-2927
17.3118,79.5723038,-3734
17.1818008,-53.0110016,-2096
17.1620998,-52.9271011,-2245
17.1548996,79.4872971,-3720
17.1303997,-25.8799992,-2920
17.0456009,-52.8237,-2221
17.0377998,79.3787994,-3729
16.7670994,79.2040024,-3623
16.7628994,-26.1007996,-2807
16.4601994,79.0715027,-3325
16.3708,-52.6693001,-2187
16.3243999,78.985199,-3658
16.2217007,-52.5864983,-2237
15.7750998,-52.1551018,-2544
15.8051996,78.9218979,-3360
15.6805,-52.0275993,-2267
15.5726004,-51.921299,-2257
15.0880003,-51.5168991,-2544
14.9473,-51.4314003,-2699
14.9060001,79.0737,-3785
14.8275003,-51.3334999,-2459
14.7244997,79.1699982,-3612
14.6463003,-31.6175003,-2773
14.6187,-51.1192017,-2105
14.5565004,79.2291031,-3833
14.4188004,79.3181992,-3800
14.3400002,-50.7775002,-2279
14.3191996,-50.6455002,-2303
14.2229004,-50.3488998,-2472
14.2546997,79.3935013,-3815
14.1421003,-50.2276001,-2498
14.0403004,-50.1194992,-2453
14.0201998,79.4609985,-3879
13.9073,-50.0313988,-2113
13.8748999,-32.3786011,-2714
13.8779001,79.5325012,-3744
13.7517996,-49.9707985,-2124
13.5843,-49.9311981,-2061
13.5409002,79.6475983,-3618
13.3682003,79.6882019,-3670
13.2744999,-49.7970009,-2453
13.2256002,79.7586975,-3800
13.0556002,-48.2759018,-2171
13.0460997,-48.1477013,-2145
13.0553999,-48.0201988,-2059
13.0171003,-47.8838005,-2422
12.9967003,-49.6302986,-2569
13.0054998,-47.6208,-2555
12.9998999,79.9587021,-3699
12.9294004,-48.6535988,-1873
12.9271002,-47.4976997,-2538
