Lat,Lon,Elevation_m
40.9744987,48.5019989,-222
40.8608017,30.2847004,-1150
40.8330002,44.2466011,-2932
40.8726006,48.1375008,-627
40.8484001,52.7901993,-807
40.8140984,-86.585701,682
40.8149986,-50.037899,-3618
40.7862015,47.9868011,-1649
40.8039017,52.972599,-2074
40.7235985,26.5646,-1902
40.719101,44.9574013,-1916
40.7442017,45.1456985,-1947
40.7508011,45.533699,-742
40.7240982,45.7215996,-1027
40.6906013,-86.4857025,739
40.7020988,26.7607002,-1899
40.6590004,26.9424,-1830
40.668499,44.7803993,-2126
40.6800995,45.9090004,-288
40.6819,47.8577003,-1796
40.6470985,27.1450996,-1830
40.6030006,27.3260994,-1891
40.5567017,-86.4182968,767
40.5625992,26.0412006,-2050
40.5660019,30.3295002,-2400
40.6015015,46.1394005,-315
40.6013985,53.5043983,-2298
40.5551987,53.6850014,-1034
40.5097008,-50.0690002,-3601
40.5055008,25.6236,-1995
40.5237007,25.8255005,-1998
40.4991989,27.5891991,-1823
40.5415001,47.7933006,-1534
40.5287018,53.980999,-442
40.4482002,1.56902,-3698
40.4612999,46.4880981,-1189
40.4813995,54.1608009,-444
40.4000015,-86.3688965,811
40.4221992,1.00793,-3370
40.4339981,2.1445401,-3712
40.4135017,25.4794998,-1994
40.4283981,47.6758995,-178
40.4365997,54.9099998,-299
40.3871994,55.0884018,-394
40.3330002,0.431431,-3351
40.3436012,0.617878,-3448
40.3742981,46.6389999,-1162
40.280201,47.3485985,-721
40.2568016,-86.3497009,865
40.2622986,-0.390725,-3921
40.2751007,0.0587684,-3869
40.2593994,2.7719901,-3825
40.2326012,3.0447199,-3803
40.2476006,25.3589001,-1906
40.2523003,27.8052006,-2575
40.2689018,30.5331993,-2448
40.2709999,46.7667999,-529
40.2691994,55.3282013,-542
40.2247009,-50.0578995,-3627
40.2164993,46.9398003,-280
40.219799,47.1262016,-146
40.1355019,-137.1150055,-2426
40.1227989,-137.5240021,-2508
40.1174011,-86.4077988,1309
40.1390991,-0.946064,-3757
40.125,30.5478001,-2445
40.1591988,55.4463997,-1126
40.0716019,-137.897995,-2660
40.1052017,-138.572998,-2826
40.0713997,-138.7510071,-2881
40.0839996,-50.0307007,-3645
40.0777016,-1.11454,-3741
40.1142998,25.2935009,-1932
40.0214996,-136.6679993,-2305
40.039299,-1.29865,-3789
39.9641991,-136.0209961,-2270
40.0046997,-86.5251007,1008
40.0038986,3.89329,-3469
39.975399,27.9281998,-1940
39.9831009,30.5279999,-2129
39.9182014,-135.6609955,-2521
39.9166985,-139.2940063,-3073
39.9016991,4.8323598,-3241
39.8793983,-86.6272964,831
39.8967018,-1.35593,-3727
39.8630981,25.1221008,-2649
39.8552017,30.4477005,-2505
39.7961006,-135.0410004,-1777
39.8269005,-135.2599945,-1831
39.7392006,-134.6750031,-1703
39.7459984,-134.8619995,-1553
39.7789001,-86.7578964,773
39.7909012,-50.0298004,-3633
39.7552986,-1.35158,-3740
39.7192001,55.6164017,-2129
39.6842003,-140.003006,-3286
39.6423988,-86.875,779
39.6319008,24.8973007,-2838
39.6038017,-134.1340027,-1617
39.588501,-1.45336,-3760
39.6282997,28.1567001,-2233
39.5432014,-140.3200073,-3346
39.5416985,-87.004303,750
39.5369987,6.1631899,-3238
39.5707016,30.2311993,-2868
39.4803009,-49.9295998,-3619
39.4953003,28.2201004,-2313
39.4550018,-133.7570038,-1491
39.4472008,-1.46394,-3751
39.4309998,30.1786995,-3107
39.4401016,55.7895012,-1878
39.3773994,-133.5980072,-1443
39.4051018,-87.1201019,769
39.4113007,6.3903298,-3594
39.3904991,24.7024002,-3242
39.3824005,28.3313999,-2084
39.3314018,-140.5619965,-3424
39.3389015,-49.9245987,-3617
39.3092003,30.0872002,-3198
39.2545013,-87.1753998,783
39.2041016,-133.0899963,-1138
39.2103996,6.65834,-2918
39.2518997,24.6201,-3508
39.226799,29.9382,-3251
39.1643982,-1.51512,-3742
39.1659012,29.7710991,-3169
39.1142006,24.5720005,-3567
39.1198006,28.5440006,-2120
39.1128998,56.0572014,-2317
39.0704994,-132.7590027,-1093
39.0830002,29.6231995,-3120
39.033699,-1.60114,-3700
39.0042,7.2010298,-2677
39.0318985,28.6884995,-2314
38.9986992,29.0778999,-3203
38.9972992,29.2665997,-3183
39.0214996,29.4570007,-3127
38.9417,-140.9140015,-3462
38.9602013,56.0623016,-1754
38.9273987,-132.5590057,-931
38.9183006,7.3537998,-2675
38.8492012,-141.0540009,-3433
38.8527985,24.4022999,-3353
38.7853012,-141.220993,-3571
38.8171997,-1.84851,-3632
38.7983017,56.1296997,-1541
38.7412987,-130.6759949,-747
38.7457008,-130.8580017,-836
38.7305984,-131.0350037,-922
38.7589989,-50.0200996,-3591
38.6871986,-130.4980011,-650
38.6769981,-131.7070007,-863
38.6852989,-131.8970032,-719
38.6869011,-141.3509979,-3485
38.6977997,-1.94835,-3627
38.6757011,7.8718901,-2526
38.6571999,-130.3179932,-594
38.6501007,-131.5269928,-867
38.6209984,-87.4694977,1038
38.6533012,24.2045994,-3418
38.5965996,-130.1499939,-516
38.5993004,-141.4980011,-3690
38.5982018,-2.1680601,-3614
38.5800018,21.0107994,-2038
38.5839996,21.2047005,-1738
38.5549011,21.3822994,-1620
38.5255013,24.1313,-3401
38.513401,56.1226006,-1540
38.4726982,-130.0599976,-513
38.4950981,-141.6179962,-3666
38.4817009,-87.4922028,1080
38.4780998,-50.0098,-3579
38.4001007,-2.8427701,-3402
38.4067993,-2.6646299,-3450
38.4119987,8.3359003,-2628
38.4393997,20.6872997,-3138
38.3916016,21.9081001,-1914
38.4169006,24.0041008,-3141
38.3410988,-87.4703979,1484
38.3260994,-50.0559998,-3532
38.3153992,22.9601994,-2725
38.2821999,23.1355991,-3119
38.3280983,23.8563995,-3003
38.2801018,-141.7920074,-3679
38.2605019,-3.38292,-3476
38.2350006,8.5424004,-2753
38.2463989,23.5032005,-3129
38.1833992,-129.996994,-261
38.2015991,-87.4782028,1782
38.1846008,-50.0716019,-3504
38.2097015,56.078701,-721
38.1449013,-141.8419952,-3727
38.1386986,-3.7290599,-3559
38.1584015,8.6922102,-2719
38.0612984,-87.4564972,1066
38.0584984,8.8369904,-2707
37.9221001,-87.4643021,1191
37.9303017,-4.13936,-3712
37.9505997,8.9497604,-2888
37.9263992,56.125,-585
37.8810997,-142.0059967,-3741
37.8961983,-50.0704994,-3499
37.8061981,-4.46629,-3699
37.8238983,9.11763,-2785
37.8428001,20.1839008,-2857
37.780201,-129.8000031,146
37.7491989,-50.0540009,-3458
37.7881012,56.1012001,-656
37.6795006,-4.98212,-3511
37.6780014,9.3399496,-2728
37.6431999,19.9358006,-2899
37.6436005,56.118,-940
37.6001015,9.4865704,-2744
37.551899,-142.3289948,-3856
37.5080986,-5.2705002,-3796
37.4734993,56.0864983,-406
37.4262009,-142.4100037,-3800
37.4379005,-87.5350037,1064
37.4604988,-50.0735016,-3469
37.4706993,9.5774498,-2676
37.3102989,-129.6060028,64
37.3214989,-50.0682983,-3476
37.3474007,19.5081997,-3318
37.3354988,56.010601,-206
37.2611008,9.8270798,-2444
37.2659988,15.4899998,-3166
37.2700996,15.6871004,-3327
37.203701,14.4944,-1853
37.2538986,15.0502005,-1969
37.2440987,15.3170996,-2519
37.2388,16.0373993,-2271
37.2229996,19.2534008,-3189
37.1815987,-129.529007,88
37.1907005,-142.595993,-3824
37.1797981,-50.1039009,-3523
37.1613998,-5.7098098,-3824
37.1693993,16.3889008,-2122
37.1785011,55.9514999,-205
37.1318016,9.9163303,-2334
37.0988998,13.9540005,-3089
37.0615005,-142.6519928,-3863
37.0647011,-87.771698,1264
37.0441017,-50.1707001,-3539
37.078701,-5.8735399,-3752
37.0740013,18.7304001,-3076
37.0376015,-129.4929962,112
37.0116997,10.0218,-2312
37.0223007,13.6184998,-2758
37.0287018,16.8787994,-2035
37.037899,55.9486008,-1762
36.9457016,-5.9432402,-3762
36.9835014,18.5704002,-3122
36.9067001,17.3740997,-1910
36.8497009,10.1756001,-2527
36.8722992,13.1005001,-1870
36.8064003,-87.9852982,1000
36.8218002,-6.0425901,-3771
36.7798996,12.5737,-3274
36.8181,17.9118004,-3044
36.8191986,18.0932999,-3204
36.7500992,10.2989998,-2329
36.7695999,55.8632011,-2052
36.7070007,-88.1328964,992
36.6302986,-88.2789993,1091
36.6118011,-8.0448799,-3806
36.6422997,-7.8769999,-3710
36.6360016,-6.3200498,-3661
36.6487999,12.3176003,-2022
36.6328011,55.8922997,-2167
36.5765991,-88.4381027,1198
36.6074982,-7.3377199,-3546
36.5649986,-6.4682498,-3606
36.5802002,10.5798998,-2267
36.5373993,-88.7818985,1037
36.5424995,-10.0407,-3696
36.5344009,-9.8506899,-3288
36.4578018,-142.8329926,-3876
36.4771996,-90.5074005,797
36.4782982,-90.3364029,717
36.4594994,-88.9263992,978
36.4916992,-10.3915005,-3843
36.4911003,-7.0031199,-3617
36.4962997,-6.8316302,-3705
36.4854012,11.8361998,-1941
36.4045982,-89.0983963,951
36.3921013,-10.5135002,-3665
36.4431,-9.4988699,-3780
36.4389,10.8949003,-2165
36.4166985,11.6875,-2023
36.4048996,56.0836983,-2385
36.3722,-89.2695999,930
36.3669014,-50.8115997,-3542
36.3726997,11.1686001,-2092
36.3571014,11.3387003,-2039
36.3275986,-142.9019928,-3869
36.3370018,-90.8182983,924
36.3302002,-90.0371017,1315
36.2840996,-89.7817001,1072
36.2947998,-89.5971985,1046
36.3165016,-89.4265976,969
36.3126984,-10.6540003,-3893
36.2436981,-90.9583969,958
36.2535019,-10.8134003,-3923
36.1800003,56.3046989,-2455
36.1580009,-142.9409943,-3876
36.1683006,-51.0480995,-3422
36.0903015,-51.1986008,-3167
36.0175018,-142.9400024,-3890
36.0531998,-11.5573997,-3841
36.0242996,56.6020012,-761
35.9308014,-129.4660034,329
35.9146996,-11.8962002,-3620
35.9159012,56.7574997,-136
35.8330002,-12.0328999,-3957
35.7699013,-130.1649933,-81
35.7790985,-91.4401016,1013
35.7941017,-51.9383011,-3161
35.770401,57.1258011,-2151
35.7011986,-130.3139954,-95
35.7336998,-129.826004,-44
35.7370987,-142.8840027,-3880
35.6772003,-129.4819946,-13
35.6851006,-91.577301,1060
35.6865005,-52.0419006,-3197
35.6865005,57.2757988,-1690
35.593399,-130.4219971,-124
35.6179008,-142.9689941,-3890
35.5908012,-52.1866989,-3464
35.5900002,57.4017982,-158
35.5802002,-91.6856003,1006
35.4832993,-143.0279999,-3887
35.4985008,-12.2165003,-3683
35.5213013,57.5550003,-377
35.3880005,-130.3309937,-18
35.3917999,-91.9432983,874
35.3793983,-12.2988005,-3773
35.3182983,-143.0879974,-3887
35.3081017,-92.0927963,865
35.3058014,57.7882004,-492
35.2430992,-12.3476,-3784
35.1711006,-52.6357002,-3377
35.1750984,57.8725014,-249
35.1170006,-92.7073975,870
35.1155014,-12.4126997,-3856
35.0643997,-130.0099945,166
35.0363998,-143.1649933,-3894
34.9075012,-143.2310028,-3896
34.9192009,-52.9387016,-3441
34.8184013,-129.8529968,97
34.7938004,-143.3220062,-3901
34.6884003,-129.802002,-19
34.6290016,-12.7316999,-3823
34.4524002,-53.3470993,-2995
34.4933014,-12.7784996,-3574
34.4213982,-129.7590027,57
34.3933983,58.5273018,-451
34.3030014,-12.8099003,-3601
34.2024002,-53.4869995,-3331
34.1945,58.7854004,-1648
34.1675987,-12.8562002,-3476
34.0656013,-53.4914017,-3267
33.9873009,58.9995995,-2139
33.9137993,-143.8220062,-3881
33.9332008,-53.5255013,-3275
33.9199982,-13.0095997,-3300
33.8923988,-129.7160034,29
33.8642998,59.1983986,-1213
33.8690987,63.5405006,-909
33.8036995,-53.4733009,-3242
33.8100014,-13.1034002,-3470
33.8487015,63.7029991,-967
33.7928009,59.3434982,-2026
33.7891998,63.4079018,-1620
33.7481003,63.8227005,-753
33.7178001,65.9617004,-1144
33.721199,66.1362991,-1481
33.6946983,66.2969971,-462
33.6720009,-53.4401016,-3274
33.6917992,-13.1806002,-3915
33.614399,-129.6620026,148
33.6225014,59.6044998,-2269
33.6375999,63.9177017,-1171
33.5821991,-144.3600006,-3894
33.5381012,-53.4258995,-3370
33.5642014,63.2584,-842
33.5616989,65.384201,-1938
33.5113983,64.0959015,-565
33.4922981,67.0873032,-192
33.4346008,-144.6300049,-3911
33.4692993,-13.3789997,-3809
33.4252014,59.835701,-1605
33.4640007,63.1391983,-1012
33.4230003,64.3992004,-1038
33.4653015,64.5673981,-1856
33.4673996,64.7287979,-2112
33.4533997,67.4255981,-112
33.3919983,-144.7890015,-3882
33.3931999,-53.4383011,-3275
33.3596992,60.0197983,-2238
33.3652,67.7291031,-180
33.2812996,60.1506004,-1958
33.2717018,62.7178993,-2135
33.2111015,-129.6640015,554
33.2181015,-13.7725,-3903
33.2234993,60.2975006,-2291
33.1931,68.0711975,42
33.1263008,-145.4960022,-3888
33.1011009,-145.6580048,-4010
33.1257019,-53.5428009,-3287
33.1160011,-13.8792,-3918
33.1185989,60.3993988,-2280
33.0563011,-129.6529999,377
33.0561981,-145.8139954,-3951
33.0742989,62.4362984,-475
33.0688019,70.9737015,-1976
33.0559006,71.1330032,-1336
33.0672989,71.2963028,228
33.0326996,-14.0047998,-3733
33.0396004,60.5289001,-866
32.9995003,62.1241989,-731
33.0252991,68.5363007,-537
33.0126991,70.6604004,-1521
33.0396996,71.6147995,-741
32.9650002,-146.0079956,-3885
32.972599,60.7106018,-609
32.971199,69.6657028,-706
32.9550018,69.9966965,-409
32.9448013,71.7359009,-941
32.8847008,-146.1320038,-3874
32.9224014,-14.0944996,-3722
32.8899994,61.0225983,-611
32.903801,61.8255005,-665
32.9319,68.651001,19
32.8855019,68.8001022,289
32.8885002,69.3639984,-1279
32.9094009,70.1568985,-639
32.9127007,70.3239975,-1025
32.8757019,61.1828003,-472
32.8695984,69.1184998,58
32.7868004,-129.6060028,239
32.7807999,-14.5416002,-3839
32.7963982,72.0019989,-66
32.6851997,-146.3699951,-3885
32.6455002,-129.6080017,31
32.6198997,-14.8042002,-3920
32.5777016,-146.473999,-3881
32.5167999,-14.9074001,-4011
32.4637985,-129.5440063,-114
32.467701,72.3756027,-166
32.3474007,-146.654007,-3804
32.3515015,72.4604034,-697
32.3322983,-129.5169983,-69
32.2843018,-15.0771999,-4035
32.1661987,-146.8919983,-3903
32.1549988,-15.1437998,-3703
32.1533012,72.6706009,-394
32.0508995,-146.9810028,-3846
31.9505997,-147.095993,-3888
31.9293995,-15.2328997,-3982
31.9013004,72.7630005,-1568
31.8278999,-147.1699982,-3891
31.7544994,-129.4730072,-720
31.6714993,-15.3639002,-3953
31.6723995,72.9406967,310
31.5974007,-147.3439941,-3893
31.5468006,72.9859009,361
31.4675007,-147.404007,-3884
31.4321003,-15.5128002,-3702
31.4276009,73.0552979,-1256
31.3418007,-147.4409943,-3856
31.3290997,-15.6120996,-3992
31.2516003,-15.7459002,-4062
31.2294006,73.259201,-119
31.0783997,-147.5800018,-4264
31.0228996,-15.8950996,-3881
31.0338993,73.4735031,-610
30.9272003,-16.0084,-4020
30.8978004,73.6527023,-1873
30.8596992,-16.1439991,-3981
30.7346001,73.9056015,-1603
30.6781998,74.0426025,-2736
30.6270008,-16.7488995,-3950
30.5405998,-16.8633003,-3931
30.4843006,74.2636032,-1924
30.4200001,-17.1490002,-3946
30.4139004,74.3908997,-2103
30.2486992,-148.1490021,-3923
30.2570992,-17.4183006,-3987
30.2031994,74.588501,-742
30.1198006,-148.2050018,-3908
30.0723991,-17.6389008,-3717
29.9626007,-17.9118996,-3741
29.9356995,74.6864014,-2136
29.8313999,-18.1760998,-3671
29.7187996,-148.4900055,-3879
29.7432995,-18.2861004,-3993
29.7007999,74.8244019,-56
29.6721001,-18.4153996,-4015
29.4827995,-148.6380005,-3883
29.5352993,75.0673981,-2094
29.3925991,75.3144989,-2051
29.3498001,75.4670029,-2005
29.2980003,-18.8423004,-4073
29.2865009,75.7770004,-1764
29.2728004,76.3243027,-1726
29.3041,76.6311035,-1796
29.2194004,-148.7319946,-3883
29.2423,76.1813965,-1926
29.2434006,76.9245987,-1370
29.1858997,-18.9148998,-4003
29.1945,77.0632019,-1711
29.0820007,-148.7380066,-3863
28.9680996,-19.1133003,-4034
28.9722996,77.4338989,-1984
28.9016991,-148.8099976,-3858
28.8561001,-19.1847992,-4102
28.6807003,-148.9790039,-3879
28.6875,77.7667999,-1725
28.6289997,77.9173965,-1305
28.5869007,-19.4372005,-3991
28.4734001,78.1896973,-1241
28.3596001,-19.5888004,-3981
28.2140999,-149.2969971,-3881
28.2362003,78.5524979,-1003
28.0326996,78.9283981,-764
28.0051994,-19.7509003,-3820
27.8659992,79.1474991,-1194
27.8306007,-19.8066998,-3873
27.8076992,-149.5169983,-3877
27.7905998,79.2729034,-947
27.7001991,-19.8295002,-3964
27.5608997,-149.6289978,-3712
27.5708008,-19.8146992,-3991
27.4389992,-149.6580048,-3693
27.4466991,79.5867996,-688
27.3234005,-19.8901005,-3434
27.3192005,-149.7189941,-3762
27.2040005,79.7325974,-738
27.1902008,79.7254028,-740
27.1506004,-149.7449951,-3824
27.0729008,-19.8383999,-3504
27.0048008,79.8725967,-939
26.9498005,-19.8757992,-3672
26.6826,-19.8792992,-3591
26.6536007,-149.9499969,-3846
26.6515999,80.0494995,-1144
26.5538006,-19.9013996,-3422
26.5119991,-150.0249939,-3846
26.4060001,-150.1100006,-3852
26.3117008,-20.0006008,-3865
26.3199005,80.1202011,-384
26.1811008,-150.253006,-3869
26.1870003,80.1108017,-693
26.1074009,-20.2859993,-3916
26.0624008,-150.3119965,-3866
26.0590992,80.0654984,-714
25.9627991,-20.5207996,-3874
25.8498993,79.902298,-769
25.7161007,-21.0174007,-3386
25.6331997,-21.1289005,-3072
25.6154003,79.7937012,-398
25.5568008,-150.4830017,-3870
25.4386005,-150.5410004,-3870
25.4391994,-21.4608994,-3828
25.3404999,79.6925964,-578
25.2817993,-21.6851006,-3855
25.1998005,-150.5919952,-3871
25.0681,-150.5930023,-3871
25.0786991,79.5039978,147
25.0186005,-55.0831985,-1856
25.0035,-22.1464996,-3785
24.9491005,-150.6190033,-3872
24.9060001,-22.2607994,-3822
24.8239994,79.3802032,-94
24.7763004,-22.3722,-3370
24.7042999,-55.0782013,-1911
24.6919003,-22.4796009,-3923
24.5846004,-150.7640076,-3871
24.5685005,79.2278976,-487
24.4817009,-55.0988998,-1938
24.4878006,-22.6406994,-3260
24.4312,79.1717987,60
24.3628006,-150.8999939,-3870
24.3666992,-22.6697998,-3559
24.2380009,-55.1631012,-1941
24.2150002,79.1531982,26
24.1266994,-55.2209015,-1976
24.1140995,-22.6986008,-3647
23.9778996,-151.0540009,-3867
24.0065002,-55.2448997,-1888
23.8953991,-55.3022995,-2042
23.8691998,-22.7660999,-3707
23.8602009,-151.0780029,-3870
23.7728996,-55.341301,-2025
23.6777,78.8508987,-1634
23.6068993,-151.0890045,-3870
23.6473007,-55.3558006,-1958
