,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
2314,105.8899918,5.9880028,-1.127,1.2996723773608405,-2.0478011183063162e-05,-2.4266518993496575,-1.9133263336119022
2315,105.9532166,11.7971144,-1.329,1.1098796500181722,2.6736630618081323e-05,-2.4389063866487906,-2.0005249060942387
2316,105.9776306,5.9466228,-1.177,1.2996723773608405,-2.0478011183063162e-05,-2.4766518993496573,-1.9633263336119025
2317,106.0516663,11.8505249,-1.45,1.0995716742703225,2.6822085110675897e-05,-2.5495984963554332,-2.1152883395292186
2318,106.0957489,5.8963585,-1.05,1.2873668230282425,-2.0291079354245003e-05,-2.337346531948888,-1.8288812366310598
2319,106.1538849,11.8847532,-1.549,1.0995716742703225,2.6822085110675897e-05,-2.6485984963554334,-2.2142883395292183
2320,106.185318,5.8623295,-0.607,1.2873668230282425,-2.0291079354245003e-05,-1.8943465319488881,-1.3858812366310598
2321,106.2562332,11.9188194,-1.436,1.0892735253718149,2.690768627573156e-05,-2.5253004330580904,-2.095057718576058
2322,106.4076385,5.7729378,-0.758,1.2750752600023694,-2.0103133723429215e-05,-2.0330551568686457,-1.5294446054017807
2323,106.4522171,11.925787,-1.751,1.0892735253718149,2.690768627573156e-05,-2.8403004330580903,-2.410057718576058
2324,106.4945602,5.7309151,-0.572,1.282182253902355,-2.2049116189866754e-05,-1.8541602047861652,-1.3477433613085856
2325,106.5591736,11.9128561,-1.776,1.0789868977450987,2.6993416824345937e-05,-2.8550138911619234,-2.4288340683980323
2326,106.5813675,5.6887894,-0.703,1.2698316830711223,-2.1855887457684573e-05,-1.9728098271836647,-1.4712710318765614
2327,106.6686249,11.9080353,-1.752,1.0789868977450987,2.6993416824345937e-05,-2.8310138911619234,-2.4048340683980323
2328,106.670311,5.6541209,-0.722,1.2698316830711223,-2.1855887457684573e-05,-1.9918098271836648,-1.4902710318765615
2329,106.7780609,11.9030094,-1.864,1.0687134554105522,2.707925936463354e-05,-2.932740534669917,-2.5106183957642374
